Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7MXVkk9YMctZqd1Srtv4MB,"Starboy","Starboy","The Weeknd;Daft Punk",2016-11-25,230453,91,true,,2026-01-22T20:10:30Z,"french house,electronic,electro","The Weeknd/Lyric",0.679,0.587,7,-7.015,1,0.276,0.141,0.00000635,0.137,0.486,186.003,4
spotify:track:30eqwuzrp4svjue24Bwzkg,"Shotgun","You Smash It, We'll Build Around It","The Outline",2006-07-11,164826,42,false,,2026-01-22T14:03:18Z,"","Horny Virgin Dinosaur Music",0.455,0.882,11,-3.228,0,0.0566,0.000069,0,0.0631,0.493,163.914,4
spotify:track:1otG6j1WHNvl9WgXLWkHTo,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)","Isolation","Kali Uchis;Tyler, The Creator;Bootsy Collins",2018-04-06,207454,81,false,,2026-01-22T00:41:16Z,"funk","EMI",0.702,0.659,4,-6.766,0,0.13,0.301,0.00201,0.218,0.843,79.64,4
spotify:track:6cTFvZOaMAOc6yvo2L8GlH,"Stand!","Stand!","Junior Prom",2016-01-15,220733,34,false,,2026-01-12T12:48:16Z,"","Doghouse Records",0.616,0.719,7,-5.655,1,0.0316,0.000364,0,0.35,0.724,127.991,4
spotify:track:2bEaCefQbDdcG45WVgoBhV,"Lootin In London - Edited Version","Lootin In London","RDGLDGRN;Angel Haze",2013-01-01,184706,29,false,,2026-01-12T12:29:59Z,"reggae rock","Fairfax / Republic P/S",0.369,0.928,11,-3.207,0,0.23,0.00148,0,0.235,0.562,184.107,4
spotify:track:4SySuGcFk3McYzTdsg8E5F,"Hide & Seek","Parasites & Butterflies","Nova Twins",2025-08-29,178586,31,false,,2026-01-10T17:44:36Z,"","Marshall Records",0.711,0.755,0,-6.731,1,0.0584,0.02,0,0.101,0.688,112.031,4
spotify:track:1W3fMkViHndp2kv7PQNfAQ,"Hung Up","Reeling","The Mysterines",2022-03-11,204973,43,false,,2026-01-10T17:43:52Z,"indie rock","Fiction",0.43,0.949,0,-3.159,0,0.0617,0.0000162,0.124,0.214,0.435,80.021,4
spotify:track:6D65DMzIaFxFYYdliXx1Js,"Run Rabbit","Rave Immortal","ALT BLK ERA",2025-01-24,186822,61,false,,2026-01-10T17:41:52Z,"","Earache Records",0.473,0.977,4,-4.474,1,0.0745,0.0643,0.00000517,0.326,0.657,174.164,4
spotify:track:3XRknZ0U5NKW8r5g44ptA6,"Antagonist","Supernova","Nova Twins",2022-06-17,186173,45,true,,2026-01-10T17:41:10Z,"","Marshall Records",0.576,0.947,8,-4.473,1,0.0983,0.000646,0.000034,0.34,0.274,119.922,4
spotify:track:4iz9lGMjU1lXS51oPmUmTe,"Homecoming","Graduation","Kanye West;Chris Martin",2007-09-11,203493,84,true,,2026-01-09T20:19:50Z,"rap","Roc-A-Fella",0.67,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.918,4
spotify:track:6JNk3JijdtCER4OJnUZENa,"Hot","Get The Picture","Smash Mouth",2003-01-01,151013,42,false,,2026-01-07T18:37:32Z,"","Interscope",0.68,0.889,11,-5.336,0,0.0359,0.00352,0,0.106,0.933,132.995,4
spotify:track:7o5azrUSlZPVVIt9yjyLrt,"Diamondz n Roses","Diamondz n Roses: The Complete Collection","VaporGod",2024-03-27,264263,55,false,,2026-01-07T03:02:16Z,"jersey club","Artist Partner Group, Inc.",0.493,0.433,0,-12.367,1,0.324,0.00526,0.852,0.129,0.226,107.493,4
spotify:track:5Sh9v7RwibuV34tdjscwx5,"Right Here, Right Now","You've Come a Long Way Baby","Fatboy Slim",1998-10-19,387706,68,false,,2026-01-06T19:41:36Z,"big beat","Skint Records",0.566,0.861,7,-8.063,1,0.144,0.0142,0.459,0.675,0.108,124.713,4
spotify:track:13uk6B8NjefbL3hdvUUymN,"Moth","White Flag","Normandie",2018-10-26,218538,34,false,,2026-01-03T02:26:01Z,"","Easy Life Records",0.569,0.863,5,-6.347,0,0.0455,0.000849,0,0.272,0.63,130.004,4
spotify:track:30IFZYW3UvIInAwB5UA9kJ,"You Make Me Sick","Egypt Central","Egypt Central",2005-04-26,232640,41,false,,2026-01-02T02:53:29Z,"","Fat Lady Music",0.438,0.908,6,-4.311,0,0.0769,0.000149,0.0369,0.158,0.331,134.837,4
spotify:track:11WZpBVCZHPwfzikd2is4m,"Get Rich Energy or Die Tryin'","Guenther Steiner: Get Rich Energy or Die Tryin' Mixtape","Sim Dane",2020-07-07,189216,6,true,,2025-12-29T01:16:33Z,"","1895787 Records DK",0.78,0.679,4,-4.978,0,0.0592,0.451,0.0000898,0.268,0.512,93.062,4
spotify:track:1MKTjnCiJg8mX3c6ohEisM,"Rockstar Freestyle","Guenther Steiner: Get Rich Energy or Die Tryin' Mixtape","Sim Dane",2020-07-07,62527,4,true,,2025-12-29T01:16:27Z,"","1895787 Records DK",0.817,0.707,2,-5.054,1,0.325,0.0377,0,0.115,0.308,83.078,4
spotify:track:3LYXRvGB9UKBnl5OcI2oAJ,"Gangsta Guenther Rap Made Me Do It","Guenther Steiner: Get Rich Energy or Die Tryin' Mixtape","Sim Dane;K-Mag;Robert Kubica",2020-07-07,144117,6,true,,2025-12-29T01:15:20Z,"","1895787 Records DK",0.663,0.872,2,-4.169,0,0.307,0.356,0,0.277,0.919,80.19,4
spotify:track:1Gd49XmuSBFJhJy5YE8XXV,"Guenther Haas Returned","Guenther Steiner: Get Rich Energy or Die Tryin' Mixtape","Sim Dane;Perez",2020-07-07,166588,13,true,,2025-12-29T01:12:41Z,"","1895787 Records DK",0.434,0.836,8,-3.644,1,0.329,0.261,0,0.233,0.675,170.512,4
spotify:track:5vkqGqyKPelEPG2y6Iud9r,"Sbinnala Vettel: All I Do Is Win","Sbinnala Vettel: All I Do Is Win","Sim Dane;Rob Kubica",2020-04-15,188839,14,true,,2025-12-29T01:07:02Z,"","1895787 Records DK",0.69,0.723,9,-5.562,0,0.044,0.0483,0,0.211,0.712,150.065,4
spotify:track:66wEgGQ2lZXEvxj3t8p9sV,"Daddy's Cash Pt. II","Daddy's Cash Pt. II","Sim Dane",2020-12-27,214204,16,true,,2025-12-29T01:00:13Z,"","a company that records and sells music",0.822,0.743,11,-9.915,0,0.301,0.112,0,0.132,0.659,130.025,4
spotify:track:1CWkR7mwr3TQCcWheGcI2r,"Rob Kubica: Daddy's Cash","Sim Dane Originals","Sim Dane;Lil Ocon;Alfonso;Gangsta Guenther",2020-04-02,207516,22,true,,2025-12-29T00:56:39Z,"","1895787 Records DK",0.829,0.864,0,-4.107,1,0.113,0.137,0,0.111,0.82,135.039,4
spotify:track:1INfhBjuHFTkxRVIB2NMSC,"SALTWATER SKY","SALTWATER SKY","FISHLORD;Nafets",2022-09-02,136374,26,true,,2025-12-19T00:55:24Z,"","Nafets",0.575,0.985,9,-3.15,1,0.09,0.000224,0.0179,0.339,0.832,159.869,4
spotify:track:22qdX8uzxyC51q7ZUDDWjW,"Champion","Champion","Clement Marfo & the Frontline",2012-07-20,176911,37,false,,2025-12-16T21:12:17Z,"","Marfo Media",0.482,0.933,7,-3.9,1,0.179,0.00915,0.0000178,0.0827,0.527,94.093,4
spotify:track:0h29CBWU2Qx01vM58VndG9,"Selfish","Hidden 3","RONEN",2024-03-01,80007,15,true,,2025-12-16T01:22:45Z,"emo rap","Hidden Records",0.623,0.571,4,-6.024,1,0.239,0.0785,0,0.371,0.905,168.184,4
spotify:track:6iTGQbYAhwGXlQIDeAnSSV,"Eternal Eclipse","Eternal Eclipse","Kent Osborne",2024-05-01,78857,29,true,,2025-12-16T01:06:13Z,"trap metal,horrorcore","Kent Osborne",0.713,0.767,0,-3.813,1,0.0335,0.000358,0.000583,0.102,0.213,139.944,4
spotify:track:1xzBco0xcoJEDXktl7Jxrr,"Mo Bamba","MUDBOY","Sheck Wes",2018-10-05,183906,75,true,,2025-12-16T01:04:49Z,"","Cactus Jack Records/ G.O.O.D. Music/ Interscope Records",0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,4
spotify:track:1q2LCuh76IM9pLWfYfGGZP,"Pledge","Pledge","Devvy Dub",2025-03-13,147456,58,false,,2025-12-15T12:24:45Z,"","Hallwood",0.708,0.827,1,-4.414,1,0.0412,0.0305,0.00000185,0.296,0.791,144.901,4
spotify:track:3K5LuLeFC87Jybb3egYZmv,"Celebrate","Rebel Soul","Kid Rock",2012-11-16,241320,28,false,,2025-12-14T02:06:36Z,"","Top Dog/Atlantic",0.573,0.872,7,-4.533,0,0.0792,0.0156,0.184,0.0643,0.528,156.059,4
spotify:track:7veWR9ZzwztU6z2qOJ3qg0,"Change","PALPITATIONS","LAUREL",2024-06-14,222800,45,true,,2025-12-12T16:01:50Z,"","Communion Records",0.707,0.706,1,-4.143,0,0.0317,0.203,0,0.0943,0.622,125.961,4
spotify:track:3URrpIMfzBmZ20fXOpYRPh,"Intermission","Intermission","Ford Chupik",2023-06-09,166050,56,false,,2025-12-12T15:59:52Z,"","ULTRAS TROPICÁLIA",0.695,0.853,2,-5.394,0,0.095,0.0157,0.0905,0.268,0.593,142.024,4
spotify:track:5WSbA7CYliGAJiZTRldTMK,"Right Thing","Temporary Time","Bayonne",2023-05-26,222773,66,false,,2025-12-12T15:57:54Z,"","Nettwerk Music Group",0.632,0.813,9,-7.121,0,0.0691,0.248,0.746,0.137,0.937,82.003,4
spotify:track:2Lumsra3kuU61wXkEKzKaK,"Disco","Disco","Surf Curse",2019-06-12,152760,79,false,,2025-12-06T17:15:12Z,"indie","Surf Curse",0.473,0.621,11,-8.698,0,0.0291,0.0253,0.000366,0.19,0.782,173.083,4
spotify:track:4bz7uB4edifWKJXSDxwHcs,"Galvanize","Push The Button","The Chemical Brothers",2005-01-01,393813,67,false,,2025-12-02T12:44:10Z,"big beat,alternative dance,electronic,breakbeat","Virgin Records",0.745,0.714,7,-3.681,1,0.0751,0.0141,0.0222,0.363,0.365,104.003,4
spotify:track:2SufAz8tnLFegXflJCNT9K,"The Night (I Wanna Know)","The Night (I Wanna Know)","Quentyn",2025-11-07,155883,53,false,,2025-12-02T12:19:55Z,"synthpop,indie dance,indie electronic,french indie pop,progressive house,electropop","Enroute Records",0.445,0.695,1,-6.492,0,0.029,0.0111,0.0374,0.22,0.396,143.913,4
spotify:track:0HZlND4giwzgolBpaNIRGV,"Aquarius/Let The Sunshine In (The Flesh Failures) - From the Musical ""Hair""","The Age Of Aquarius","The 5th Dimension",1969,289293,59,false,,2025-11-30T00:09:48Z,"","Arista/Legacy",0.293,0.74,7,-6.098,1,0.0399,0.445,0.00152,0.0998,0.514,118.225,4
spotify:track:2wf75LSz6tf7gNgdTd0XCG,"Shiki no Uta (Single)","imagine [Deluxe Edition] (2024 Remaster)","MINMI",2024-07-03,302000,50,false,,2025-11-26T01:15:40Z,"j-r&b","Victor",0.519,0.706,10,-7.373,0,0.0436,0.0892,0.0123,0.111,0.679,92.555,4
spotify:track:7hzm68uGbxcvQY9FAtpk2s,"battlecry","samurai champloo music record departure","Nujabes;Shing02",2004-06-23,202066,59,false,,2025-11-26T01:15:21Z,"jazz rap,j-rap","Victor",0.712,0.77,0,-10.171,1,0.138,0.699,0.00000212,0.0994,0.781,97.998,4
spotify:track:2KrIeiyfmm5AFkKyDViYk4,"Top Of The World","Move Along","The All-American Rejects",2005-07-12,203720,48,false,,2025-11-18T15:48:43Z,"pop punk,emo","Interscope",0.483,0.941,11,-3.788,0,0.0476,0.0000794,0.0000131,0.0665,0.616,149.88,4
spotify:track:2R7W3yBvnPPa1ItlSNPPbj,"Half","All We Know of Heaven, All We Need of Hell","PVRIS",2017-08-25,269560,39,false,,2025-11-18T15:45:32Z,"","Rise Records",0.477,0.931,4,-4.083,0,0.0497,0.00444,0.00148,0.172,0.1,130.926,4
spotify:track:3WbphvawbMZ8FyqDxYGdSQ,"When I'm Gone","Away From The Sun","3 Doors Down",2002-11-12,260333,79,false,,2025-11-18T15:41:20Z,"post-grunge","Universal Records",0.53,0.768,7,-5.611,1,0.0284,0.00385,0,0.103,0.374,148.095,4
spotify:track:7ojWrhoZZJfyR7YmcYdTzq,"United - L.A.O.S Remix","United","Our Stolen Theory",2012-09-21,324000,39,false,,2025-11-18T15:07:18Z,"liquid funk,drum and bass","Echelon White",0.352,0.988,3,-4.138,0,0.068,0.000295,0.00494,0.165,0.685,175.023,4
spotify:track:0OJJ3PNY26xytUW8WzjGgZ,"Holy","White Noise","PVRIS",2014-11-04,295653,46,false,,2025-11-17T17:21:11Z,"","Rise Records",0.685,0.538,8,-8.585,0,0.0317,0.189,0.000771,0.0724,0.697,124.014,4
spotify:track:6c1Bdvp208X0jbLmFnWbkC,"Re-Education (Through Labor)","Appeal To Reason","Rise Against",2008-01-01,222453,67,false,,2025-11-17T17:15:21Z,"punk,hardcore punk","Geffen",0.243,0.947,11,-3.388,1,0.102,0.000417,0.0000341,0.133,0.338,147.596,4
spotify:track:3APyTiWzqQtT8vd0kRz6lo,"Ritmo De La Noche (Vamos A La Playa)","Ritmo De La Noche (Vamos A La Playa)","W&W;AXMO",2023-07-28,171555,65,false,,2025-11-16T23:58:08Z,"big room,edm,hardstyle,hypertechno","Rave Culture",0.542,0.945,9,-2.876,1,0.0444,0.000579,0.000253,0.122,0.229,135.083,4
spotify:track:2bJvI42r8EF3wxjOuDav4r,"Time of Our Lives","Globalization","Pitbull;Ne-Yo",2014-11-24,229358,87,true,,2025-11-16T23:31:49Z,"","Mr.305/Polo Grounds Music/RCA Records",0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,4
spotify:track:4KgQWINLsBkGM6PN9DcLkX,"Suddenly","Help! I'm A Fish","Solveig",2001-06-07,202933,0,false,,2025-11-16T00:32:55Z,"","Modul",0.438,0.773,0,-4.549,1,0.033,0.000373,0.00000874,0.0969,0.704,167.188,4
spotify:track:3FYDqY5BRtx3IVSaiQZSze,"悲しみがとまらない　I CAN'T STOP THE LONELINESS","Timely!!","Anri",1983-12-05,263706,70,false,,2025-11-16T00:20:26Z,"city pop,j-pop,kayōkyoku","FOR LIFE MUSIC ENTERTAINMENT,INC.",0.684,0.843,9,-4.256,1,0.0296,0.183,0.0000167,0.0635,0.885,132.027,4
spotify:track:2hNxkoMR4TZ3ft4uk9zJli,"My House","White Noise","PVRIS",2014-11-04,242560,55,false,,2025-11-15T18:34:27Z,"","Rise Records",0.514,0.855,4,-6.296,0,0.106,0.0254,0.000397,0.509,0.312,128.993,4
spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,"Sweater Weather","I Love You.","The Neighbourhood",2013-04-22,240400,92,false,,2025-11-15T18:30:34Z,"","Columbia",0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
spotify:track:6GyFP1nfCDB8lbD2bG0Hq9,"Midnight City","Hurry up, We're Dreaming","M83",2011-10-17,243960,81,false,,2025-11-15T18:23:58Z,"","M83 Recording Inc",0.507,0.729,11,-5.399,0,0.0393,0.0182,0.0000014,0.0658,0.272,105.013,4
spotify:track:40bm28QcJT5My540ymSQ2y,"Untouched","Hook Me Up","The Veronicas",2005,255360,70,false,,2025-11-15T18:18:33Z,"","Sire",0.557,0.783,6,-4.893,0,0.234,0.0171,0.0172,0.151,0.442,177.008,4
spotify:track:0VjIjW4GlUZAMYd2vXMi3b,"Blinding Lights","After Hours","The Weeknd",2020-03-20,200040,90,false,,2025-11-15T18:14:54Z,"","Republic Records",0.513,0.73,1,-5.94,1,0.0598,0.00143,0.0000954,0.0897,0.334,171.001,4
spotify:track:1rcITjCCQ72bGvhJotExSv,"Allies","Odd Soul","Mutemath",2011-09-27,194693,30,false,,2025-11-15T18:08:00Z,"alternative rock","Teleprompt/Warner Records",0.571,0.984,0,-2.651,1,0.0668,0.000658,0.000732,0.294,0.73,95.023,4
spotify:track:5XMjXjwCkJVmk0AHm7z8IV,"Jerk It Out","Love For The Streets","Caesars",2002,195666,73,false,,2025-11-09T01:49:51Z,"","Parlophone Sweden",0.58,0.981,8,-2.603,0,0.06,0.0171,0.0000107,0.386,0.861,134.007,4
spotify:track:0Jspxf6aQbVmZo0o6TSm00,"Snow on The Bluff","Carefree, very","Evening Elephants",2025-06-27,186070,72,false,,2025-11-06T18:04:31Z,"","Universal Records",0.727,0.658,0,-7.499,1,0.0409,0.724,0.212,0.0958,0.445,99.99,4
spotify:track:1ChulFMnwxoD74Me8eX2TU,"You Spin Me Round (Like a Record)","Evolution: The Hits","Dead Or Alive",2003-05-19,195146,71,false,,2025-11-02T23:33:35Z,"hi-nrg,synthpop","Epic",0.554,0.963,6,-3.762,0,0.035,0.000244,0.0702,0.431,0.918,128.175,4
spotify:track:5BsGmbPJyupA70FlD7NtbS,"Luxury","Broke with Expensive Taste","Azealia Banks",2014-11-07,168096,69,true,,2025-10-25T02:59:01Z,"ballroom vogue,hip house","Prospect Park",0.689,0.91,8,-6.808,1,0.184,0.0196,0.0000181,0.272,0.569,121.988,4
spotify:track:0KpgAuB7nSz9lFVRpYnU17,"Falling in and Out of Numb","Okay","ESSEX",2017-06-27,143431,20,false,,2025-10-25T02:33:10Z,"witch house","VAVLT RECORDS",0.533,0.555,11,-6.718,1,0.0278,0.00898,0.467,0.353,0.163,127.947,3
spotify:track:7eTLXDzT7T1USniGU2gMzC,"My Woman","Shorten the Longing","Biting Elbows",2020-06-26,197125,43,true,,2025-10-25T02:19:48Z,"","Biting Elbows",0.318,0.962,6,-4.782,1,0.478,0.0316,0,0.196,0.304,179.986,4
spotify:track:4kOIudW0DgFxC13KhsjKJS,"I Am Electric","Filthy Empire","Heaven's Basement",2013-02-05,178050,11,false,,2025-10-25T00:59:48Z,"","Red Bull Records",0.338,0.997,1,-2.589,1,0.181,0.00128,0,0.404,0.0593,172.916,4
spotify:track:72OFx3gK4WaZ53AiJoUuvW,"Allies","Odd Soul (Deluxe Version)","Mutemath",2011-09-30,194693,33,false,,2025-10-25T00:59:08Z,"alternative rock","Teleprompt/Warner Records",0.571,0.984,0,-2.651,1,0.0668,0.000658,0.000732,0.294,0.73,95.023,4
spotify:track:2YQJm3tA7A1Uw5sdOuaXKM,"The Road","Maybe Today, Maybe Tomorrow","We Are The Ocean",2012,221323,38,false,,2025-10-25T00:54:33Z,"post-hardcore","Hassle Records",0.379,0.968,6,-5.133,0,0.0991,0.000833,0.0511,0.201,0.362,152.928,4
spotify:track:5JGud0Otjg5XWMvNAIgv6d,"Crim35","Okay","ESSEX",2017-06-27,175384,24,false,,2025-10-21T21:18:18Z,"witch house","VAVLT RECORDS",0.547,0.643,1,-7.63,1,0.0323,0.0000832,0.917,0.0681,0.0399,125.983,4
spotify:track:5nxcR7W60CU3cvmGX1jBzQ,"Drowned in Emotion","Lost Souls","Caskets",2021-08-13,222567,57,false,,2025-10-20T21:05:15Z,"metalcore,post-hardcore","SHARPTONE",0.444,0.945,0,-6.389,0,0.0714,0.0015,0.0000284,0.0661,0.333,77.041,4
spotify:track:4mGdjNMo0RonTlOEb7cYg4,"11 Minutes (with Halsey feat. Travis Barker)","11 Minutes (with Halsey feat. Travis Barker)","YUNGBLUD;Halsey;Travis Barker",2019-02-14,239507,69,true,,2025-10-19T00:36:23Z,"rap rock","Locomotion Recordings/Geffen Records",0.464,0.852,11,-3.804,1,0.067,0.0116,0,0.108,0.233,160.075,4
spotify:track:09jPXOz0LS0kpqmkQRaFPO,"Help Is On The Way","Endgame","Rise Against",2011-01-01,237480,64,false,,2025-10-17T17:03:26Z,"punk,hardcore punk","Geffen",0.336,0.951,5,-3.587,0,0.0707,0.000123,0.00108,0.0333,0.596,108.043,4
spotify:track:2OQfyddAKv4FyelDJjGNHH,"Rockstar","In Search Of...","N.E.R.D",2002-03-12,259493,52,true,,2025-10-16T16:16:37Z,"","Virgin Records",0.662,0.934,4,-4.545,0,0.141,0.0767,0,0.332,0.61,92.08,4
spotify:track:0bx6v84HtmEYFRBAOvDTgk,"Your Love (Déjà Vu)","Dreamland","Glass Animals",2020-08-07,234372,66,false,,2025-10-16T16:11:19Z,"","Polydor Records",0.851,0.663,7,-7.168,1,0.0532,0.0167,0.363,0.103,0.605,108.004,4
spotify:track:6Ec5LeRzkisa5KJtwLfOoW,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Metro Boomin;A$AP Rocky;Roisee",2023-06-02,256026,80,false,,2025-10-16T15:47:02Z,"rap","Republic Records",0.6,0.537,9,-7.777,0,0.0362,0.0468,0.0038,0.206,0.126,90.061,4
spotify:track:0Krxo9CPCj98TR3QHqSb8N,"I Can Talk","Kitsuné: I Can Talk (Remixes)","Two Door Cinema Club",2009-11-23,177470,21,false,,2025-10-16T15:09:53Z,"indie,indie rock","Kitsuné Musique",0.473,0.742,9,-4.874,0,0.201,0.0000295,0.144,0.176,0.645,162.935,4
spotify:track:3NyaGzz04TRluYfHcdI0Fq,"Rome Is Burning","From one blink to another","Worakls;Apashe;Wasiu",2025-10-09,231300,53,true,,2025-10-16T12:33:34Z,"minimal techno,melodic techno,electro","Universal Music Division Polydor France",0.753,0.677,4,-6.609,0,0.0541,0.0253,0.0486,0.243,0.165,126.03,4
spotify:track:33yAEqzKXexYM3WlOYtTfQ,"D.A.N.C.E.","Justice","Justice",2007-06-11,242266,67,false,,2025-10-10T12:37:41Z,"french house,new rave","Ed Banger Records",0.613,0.962,6,-5.07,0,0.278,0.034,0,0.824,0.496,113.015,4
spotify:track:6c9EGVj5CaOeoKd9ecMW1U,"Strobe - Radio Edit","Strobe","deadmau5",2010-01-01,214186,54,false,,2025-10-10T12:10:28Z,"edm,progressive house,dubstep","Virgin",0.649,0.706,8,-7.209,0,0.031,0.0000845,0.831,0.163,0.0736,128.032,4
